x y z
5606959.633708 -8.024504 4190697.244613
5866084.648472 6.387464 3819546.664647
6100725.992192 5.790141 3432398.388566
6309818.870162 5.591264 3030886.274434
6492524.020544 -1.032378 2616715.087874
6648079.380761 7.902075 2191609.796332
6775828.482355 10.482011 1757324.685924
6875257.436650 -13.882615 1315678.100095
6945916.175767 1.827757 868553.595179
6987533.188017 9.489707 417787.680806
6999892.501798 13.507292 -34711.938130
6983022.677929 -4.631817 -487086.176051
6936971.211083 0.642038 -937462.509467
6861853.781592 -2.309588 -1383831.702630
6758051.705199 -7.117596 -1824483.357977
6626018.635417 -1.619767 -2257467.885963
6466213.300924 -2.488148 -2680990.237115
6279448.711792 -8.494471 -3093337.186369
6066372.505835 5.457378 -3492761.539501
5827915.771727 -2.375503 -3877558.944816
5565090.291619 -3.007992 -4246099.614191
5279027.898755 4.007313 -4596985.588713
4970848.772403 -6.330373 -4928587.997332
4641917.816752 -1.105284 -5239570.425278
4293516.197616 2.761390 -5528606.615634
3927212.201747 -1.471485 -5794571.051993
3544451.343806 -1.918364 -6036285.938422
3146888.562848 1.287798 -6252751.852496
2736185.965217 1.097683 -6443098.474708
2313980.965376 -1.046354 -6606422.445767
1882171.895476 2.091569 -6742235.152869
1442428.391701 0.801438 -6849758.200998
996669.728098 0.728217 -6928675.915593
546737.725890 0.120208 -6978649.819911
94535.689442 0.063527 -6999306.548808
-358058.989484 0.381137 -6990822.331823
-809167.519629 0.717390 -6953079.305736
-1256899.218397 -3.069338 -6886262.126472
-1699354.377790 -0.442448 -6790607.465392
-2134732.072197 1.422741 -6666547.070056
-2561137.927056 0.045491 -6514635.763930
-2976850.932794 0.545614 -6335485.171140
-3380131.769861 4.852938 -6129816.575317
-3769295.858538 0.456890 -5898541.596493
-4142668.032255 5.069080 -5642533.357048
-4498713.639624 5.510439 -5363024.998847
-4835934.572404 0.746450 -5061025.108968
-5152936.234094 3.961828 -4737865.849542
-5448389.067520 5.044633 -4394870.263882
-5721067.771451 -0.182177 -4033549.669054
-5969791.973779 -1.554795 -3655308.512606
-6193602.451437 7.960919 -3261850.187679
-6391458.225132 3.119803 -2854676.148411
-6562580.013267 -2.964335 -2435558.593884
-6706324.725778 -2.726265 -2006338.409971
-6821989.331467 0.346089 -1568667.446926
-6909077.926835 -2.095212 -1124425.688721
-6967334.499666 2.390166 -675517.838567
-6996458.794802 -1.612227 -223784.310136
-6996236.727925 3.063298 228956.847185
-6966816.975159 2.397929 680646.122689
-6908279.716217 8.497981 1129536.109969
-6820816.511656 2.376099 1573705.296985
-6704842.944025 -1.998813 2011261.205160
-6560819.248989 6.872496 2440419.470422
-6389374.306271 -10.598187 2859384.882789
-6191180.005786 1.115973 3266395.191270
-5967103.995827 4.188715 3659734.899434
-5718100.525486 -8.021315 4037753.150666
-5445149.335521 1.095831 4398901.589738
-5149420.370960 -0.759638 4741659.300881
-4832183.566209 -5.927932 5064575.711943
-4494703.727435 2.244475 5366322.522370
-4138481.519820 -1.057742 5645609.921910
-3764931.926295 -8.308952 5901298.890751
-3375636.930149 2.238846 6132302.446066
-2972177.205378 -4.964202 6337665.613541
-2556319.253105 2.487656 6516523.825226
-2129841.770630 -0.999245 6668132.169343
-1694365.371462 -1.760494 6791849.602585
-1251811.219057 0.391956 6887153.450327
-804042.119883 -0.357308 6953661.504446
-352922.130522 -0.011831 6991109.982684
99695.260113 0.100204 6999300.559350
551877.592528 -0.255766 6978197.996570
1001792.543962 -0.424126 6927957.760755
1447465.367308 -0.432670 6848708.915667
1887112.762842 2.737473 6740831.587565
2318838.911253 -1.448437 6604761.854288
2740892.831771 0.020748 6441069.485779
3151529.582613 -1.830231 6250446.727142
3548950.577064 -2.449717 6033668.007376
3931465.424236 -5.295962 5791682.121906
4297631.085263 0.021220 5525452.017247
4645749.431308 -1.234104 5236125.277686
4974494.275873 10.280622 4924887.677632
5282426.970968 5.246264 4593063.292196
5568227.302451 1.514924 4242043.237472
5830779.258788 6.405190 3873254.076631
6068911.903935 12.532567 3488295.753094
6281676.055300 -6.277353 3088734.811494
6468220.955779 -5.183528 2676240.117917
6627648.336040 -9.260029 2252580.326314
6759386.871881 1.343296 1819473.524516
6862874.443196 -5.740900 1378782.497910
6937651.878986 8.140787 932311.399638
6983394.109318 9.562801 481946.434427
6999929.452207 -2.755517 29573.481289
6987186.335361 9.373713 -422922.070027
6945254.476788 9.360283 -873677.807462
6874250.662518 8.445484 -1320748.092420
6774520.474086 -0.602318 -1762303.763121
6646459.452423 2.426382 -2196521.508143
6490591.107260 12.987542 -2621519.299038
6307556.788614 -5.378984 -3035542.645583
6098170.343530 -2.724910 -3436890.674885
5863253.720182 2.029786 -3823824.040251
5603874.173334 -4.466864 -4194866.910193
5321022.286307 -2.653786 -4548291.729450
5015894.248617 -3.274753 -4882659.496834
4689834.910074 2.914977 -5196711.470439
4344128.881885 5.191926 -5488959.619158
3980261.362949 2.075852 -5758240.213986
3599755.711628 2.777727 -6003466.734379
3204174.034719 -1.942018 -6223570.398019
2795185.914196 -0.350947 -6417685.075007
2374570.153334 -1.637922 -6584951.724803
1944009.543220 3.129371 -6724632.540647
1505241.145679 0.242515 -6836256.690421
1060254.007651 1.133572 -6919237.958826
610807.718065 -0.180421 -6973310.627668
158809.093828 0.026369 -6998190.382683
-293848.920221 -0.157426 -6993843.699999
-745281.746486 -0.615241 -6960221.737536
-1193602.775931 1.538229 -6897489.175069
-1636928.332486 1.186029 -6805923.564432
-2073411.633339 -0.907846 -6685896.093205
-2501215.268690 3.505158 -6537872.518508
-2918589.430344 -0.599604 -6362567.821547
-3323736.698845 -0.300106 -6160622.440311
-3714940.054181 3.311661 -5932901.965599
-4090662.712117 -8.981300 -5680340.123866
-4449249.229363 -5.989789 -5404110.448073
-4789253.324107 -2.008913 -5105221.024738
-5109204.217264 3.768910 -4784998.528505
-5407799.030102 -7.286463 -4444713.221092
-5683780.089643 7.788985 -4085889.318029
-5935989.061281 -13.417315 -3709993.087238
-6163409.997456 1.425963 -3318573.971025
-6364989.578236 3.782859 -2913235.063403
-6539960.456496 11.010896 -2495764.361316
-6687610.484086 1.097478 -2067839.012712
-6807289.486111 -2.140836 -1631241.718769
-6898482.322540 1.511412 -1187836.531230
-6960805.091010 5.538058 -739448.108614
-6994098.127206 -3.202726 -288011.956674
-6998066.069515 -2.269157 164656.983733
-6972792.374660 -6.359650 616629.411358
-6918340.172145 -7.222921 1066044.996903
-6834981.581952 -5.219719 1510960.287788
-6722996.670837 1.262538 1949615.526302
-6582962.436252 4.788779 2380056.948757
-6415379.390536 -3.790854 2800565.022022
-6220923.356488 6.615227 3209372.070256
-6000473.951817 -10.534503 3604742.475280
-5754923.519901 -4.848523 3985065.699476
-5485313.549780 2.203073 4348714.461947
-5192744.527978 8.757203 4694168.986571
-4878502.139972 5.408072 5019980.787571
-4543819.859397 4.275086 5324808.251653
-4190186.598767 -0.759913 5607365.038167
-3818936.471132 -2.610483 5866472.542811
-3431831.533125 -2.287118 6101042.174591
-3030277.675525 -7.943281 6310100.591962
-2616116.317034 -3.039590 6492776.626942
-2190937.262952 -2.579162 6648282.300988
-1756655.181391 -1.924888 6775994.955911
-1315039.355796 -0.235405 6875380.139226
-867878.210073 -0.219017 6945989.758903
-417103.251414 -0.262418 6987550.533687
35407.053050 -0.030590 6999937.509138
487759.618644 0.326658 6982965.764126
938109.935042 0.862299 6936863.546550
1384516.347793 0.723109 6861717.627541
1825111.888559 -0.523944 6757883.150931
2258134.813751 -1.347402 6625783.416005
2681651.893349 0.771955 6465971.882905
3094014.907432 0.926364 6279127.465071
3493337.105804 2.487885 6066014.376482
3878105.732553 2.338893 5827538.163495
4246635.090052 1.015890 5564693.571621
4597490.105631 -6.145467 5278560.043207
4929032.551591 10.000401 4970379.960108
5239982.743657 -7.385332 4641375.086969
5529008.975386 -2.277348 4293005.207823
5794939.210532 5.587024 3926652.347142
6036634.691991 -4.022662 3543858.256384
6253063.836425 5.311255 3146299.893843
6443357.167353 1.272001 2735538.102367
6606681.868925 -9.266031 2313350.703642
6742398.101760 -0.419552 1881504.768881
6849897.557771 -3.374284 1441757.612858
6928808.672897 -1.945778 995992.720285
6978661.123550 -12.599771 546057.185610
6999372.533118 -13.470790 93866.384949
6990805.794538 -1.801726 -358762.382105
6953000.663890 6.311194 -809863.660153
6886103.677004 1.325047 -1257555.402484
6790426.799686 -2.221374 -1700003.250002
6666336.357140 -12.684541 -2135338.338849
6514386.591078 -14.676240 -2561797.898637
6335196.405287 -4.140822 -2977461.298800
6129506.996273 -6.485565 -3380760.522080
5898159.572048 11.369379 -3769840.782902
5642158.265110 -6.936128 -4143214.875006
5362561.495092 -2.607908 -4499196.099773
5060541.082986 -2.437766 -4836423.155688
4737375.589081 0.118945 -5153406.991892
4394363.580245 2.443467 -5448838.615060
4032969.779671 -4.871247 -5721458.043028
3654747.137602 0.212979 -5970210.255608
3261209.627887 1.777941 -6193878.856176
2854027.441699 -0.140197 -6391714.537912
2434936.563771 -4.009992 -6562860.042965
2005654.020385 6.136725 -6706498.917278
1567980.750101 0.660681 -6822134.970185
1123744.552542 1.622588 -6909177.126543
674840.795696 0.534288 -6967412.483734
223075.753609 -0.092205 -6996471.708802
-229625.781506 0.155609 -6996206.939543
-681341.375145 -0.219493 -6966762.904123
-1130194.796834 -1.260211 -6908158.423473
-1574358.443376 -1.565036 -6820673.236860
-2011905.594781 -2.376853 -6704664.467712
-2441038.893146 -3.527333 -6560547.689677
-2859986.871979 1.878947 -6389097.505310
-3266986.411436 -3.359925 -6190857.532746
-3660296.241162 -3.698582 -5966742.004253
-4038287.448346 8.814014 -5717671.587436
-4399427.377918 -7.393974 -5444761.691710
-4742150.080563 -2.912130 -5148968.181545
-5065023.732428 7.692013 -4831697.225925
-5366759.844717 -4.506370 -4494198.489271
-5646021.941394 3.546662 -4137966.924301
-5901659.208933 -7.949852 -3764344.746394
-6132638.232240 -1.734861 -3375053.215668
-6337975.288390 3.003171 -2971614.745663
-6516782.497732 2.993382 -2555733.349607
-6668322.925978 -3.090792 -2129170.275808
-6792001.683425 2.744276 -1693699.472274
-6887282.015499 5.380523 -1251138.045139
-6953761.435155 4.629558 -803392.258238
-6991133.807370 -0.441221 -352241.260459
-6999289.228871 -1.734361 100369.375778
-6978149.972420 14.048142 552590.841131
-6927855.297516 3.572970 1002435.251652
-6848561.002065 1.611753 1448125.990904
-6740657.307660 10.122371 1887756.726526
-6604541.557651 2.787792 2319491.120912
-6440822.193860 4.153214 2741529.508657
-6250127.343535 -1.431248 3152105.823273
-6033325.308723 -6.196387 3549510.492767
-5791280.245880 10.106770 3932052.832649
-5525030.048495 -4.477505 4298137.880485
-5235645.796563 0.650367 4646276.194565
-4924396.251404 7.153749 4974960.252828
-4592527.530607 -2.861980 5282854.706703
-4241494.992331 -2.921878 5568634.859568
-3872683.993943 7.642765 5831148.533126
-3487665.864555 -1.123777 6069265.722368
-3088118.366985 1.605848 6282005.483838
-2675573.178354 -0.656932 6468470.774710
-2251950.503318 -1.776439 6627887.728729
-1818800.453283 0.094119 6759571.573701
-1378105.137273 0.013589 6862998.851775
-931653.038761 -0.659976 6937734.670701
-481286.453946 -0.006608 6983460.527881
-28883.611381 -0.027951 6999903.243606
423620.644659 0.259665 6987173.997855
874353.231985 0.183064 6945179.584776
1321410.423887 1.709884 6874135.414348
1762977.688502 0.155130 6774356.244352
2197153.522375 -2.315321 6646239.372377
2622157.810902 -0.537623 6490330.206139
3036119.437001 3.082233 6307275.163720
3437529.018361 4.242874 6097844.584717
3824422.218632 -3.160026 5862917.452054
4195378.224338 6.680832 5603456.161199
4548780.274926 -2.785814 5320571.121048
4883168.903633 -3.284048 5015438.295190
5197166.817810 10.460769 4689313.103938
5489364.695805 -0.591435 4343595.597909
5758654.743078 -3.889067 3979715.461579
6003856.290715 -3.851844 3599160.714400
6223901.867858 -1.921098 3203580.927253
6417954.223958 -5.402392 2794600.319348
6585179.537280 -8.683677 2373926.818649
6724861.376086 1.021134 1943320.518576
6836389.673391 -7.338420 1504601.618730
6919337.045493 -5.146096 1059577.563014
6973363.521457 7.340613 610122.639552
6998224.763203 1.702751 158123.797098
6993826.048483 3.992028 -294549.956867
6960164.781792 -8.566908 -745984.398694
6897386.143440 0.378198 -1194283.717649
6805741.127098 6.036857 -1637564.541181
6685680.287227 -0.220013 -2074069.432991
6537641.229311 -1.854397 -2501831.920616
6362269.348808 -3.577806 -2919169.563064
6160279.857710 -0.287850 -3324311.101811
5932531.428421 9.823751 -3715537.331616
5679990.441538 -7.558664 -4091208.131420
5403670.248817 -5.244897 -4449772.479388
5104738.556472 -10.946100 -4789734.161331
4784489.166042 2.642644 -5109658.204730
4444199.040189 1.201316 -5408207.763889
4085354.162562 -5.789210 -5684170.557015
3709409.463033 -2.175337 -5936323.369150
3317961.295957 -2.302097 -6163722.461465
2912611.274653 0.828138 -6365258.387237
2495111.920058 -1.319987 -6540212.487817
2067185.848670 -0.710579 -6687821.853181
1630576.856348 -1.714529 -6807424.844987
1187159.883396 0.862667 -6898570.267203
738785.188956 -0.033971 -6960894.978076
287311.293316 -0.092461 -6994110.636763
-165338.777719 0.139497 -6998049.901753
-617323.617647 -0.265117 -6972767.430537
-1066683.278532 -0.637690 -6918206.790782
-1511632.106938 2.090946 -6834821.245002
-1950261.777498 -0.408207 -6722867.990978
-2380674.210428 1.041098 -6582707.124988
-2801202.669112 4.961289 -6415078.142632
-3210003.129371 3.931177 -6220598.715109
-3605345.127590 0.943584 -6000105.297944
-3985621.410095 -2.733775 -5754547.780134
-4349236.060208 3.485230 -5484905.570960
-4694670.125601 -0.742592 -5192327.521962
-5020449.656968 -5.907621 -4878005.617040
-5325218.505306 -1.161833 -4543305.643601
-5607806.776022 -5.269926 -4189631.707690
-5866831.716938 7.474964 -3818381.997717
-6101374.856669 5.785029 -3431193.716544
-6310387.372409 -5.062374 -3029678.604675
-6493024.390626 -1.503904 -2615465.048605
-6648509.118127 6.890584 -2190334.148805
-6776133.758731 1.018285 -1755968.630915
-6875497.476488 3.579377 -1314360.736525
-6946083.430784 -4.113909 -867223.494993
-6987603.744128 -12.463678 -416425.033465
-6999932.147681 7.751310 36075.318399
-6982925.883055 -8.144657 488469.936314
-6936762.868676 4.621093 938786.451606
-6861591.627683 -5.195861 1385163.202199
-6757684.451038 -2.455467 1825801.193724
-6625580.643983 4.436229 2258730.283112
-6465715.382982 -0.460621 2682252.069914
-6278833.835250 8.594677 3094563.373738
-6065669.161215 8.760923 3493932.976388
-5827151.431623 2.807874 3878687.821805
-5564288.829419 1.615885 4247205.812979
-5278102.696503 -5.655565 4597985.885305
-4969881.354147 -9.709439 4929539.283300
-4640882.663683 -6.124282 5240451.766925
-4292453.106605 1.417962 5529451.958768
-3926085.774768 4.766561 5795327.225791
-3543314.127791 1.087159 6036979.306973
-3145678.727467 1.335476 6253380.223977
-2734918.832086 -2.856525 6443618.645398
-2312672.642464 0.952138 6606919.364250
-1880861.922172 3.328346 6742596.047051
-1441088.212166 2.624152 6850054.621813
-995350.046769 0.207377 6928897.567400
-545397.328827 0.117083 6978732.602213
-93172.618872 0.194905 6999367.307384
359433.594441 -0.052464 6990776.249856
810548.692996 0.333169 6952932.005851
1258226.976825 2.172623 6885983.620525
1700673.786960 0.296392 6790261.619393
2136004.895627 1.853516 6666139.298611
2562426.454666 -1.390681 6514134.810611
2978124.913408 1.279711 6334896.442852
3381312.243221 0.591580 6129165.839024
3770446.131296 -5.146030 5897788.258192
4143769.601108 -1.274307 5641754.185538
4499724.033939 2.757795 5362119.310632
4836900.047280 1.367597 5060077.568626
5153855.602567 3.549975 4736855.481457
5449231.090221 1.129117 4393831.293962
5721811.538335 -3.145037 4032442.608317
5970525.326831 -1.582199 3654157.824387
6194221.878084 -5.279057 3260607.779731
6391996.555437 -1.396734 2853433.999219
6563065.267971 9.181827 2434329.130757
6706726.912645 10.479478 2004996.703541
6822257.646013 -3.640128 1567346.832557
6909307.471724 -4.216053 1123094.117189
6967463.142574 -12.728585 674162.095847
6996460.033497 9.116975 222412.867236
6996196.945225 0.157869 -230284.226374
6966673.430096 -6.728457 -681966.785686
6908010.473011 -6.783953 -1130852.973493
